Temporada,idJugador,Jugador,País,Posc,Equipo,Edad,PJ,Titular,Mín,Gls.,Ass,TP,TPint,TA,TR,xG,npxG,PrgC,PrgP,PrgR,Valoracion
1992-01-01,134,Chris Fairclough,engENG,DF,30,28.0,5,5,423.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,26.46255352851946
1992-01-01,135,Ilshat Faizulin,ruRUS,DL,98,19.0,10,9,780.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,45.87011226192087
1992-01-01,136,Kostas Fasouliotis,cyCYP,CC,110,21.0,2,0,50.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,7.361429933013839
1992-01-01,137,Luc Feiereisen,luLUX,CC,245,25.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,138,Ian Ferguson,sctSCO,CC,49,25.0,7,7,630.0,1,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,37.749581107681855
1992-01-01,139,Albert Ferrer,esESP,DF,5,22.0,4,4,360.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1992-01-01,140,Jean-Marc Ferreri,frFRA,"DL,CC",17,29.0,4,1,119.0,2,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,11.600449340572572
1992-01-01,141,Patrick Feyder,luLUX,DF,245,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,142,Rui Filipe,ptPOR,CC,12,29.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1992-01-01,143,Egil Fjetland,noNOR,DL,219,29.0,2,2,148.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,11.95795700145102
1992-01-01,144,Thomas Flögel,atAUT,CC,62,21.0,4,4,342.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,22.58104178183917
1992-01-01,145,Sergei Fokin,suURS,DF,98,31.0,5,5,450.0,0,0.0,0.0,0.0,3,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,27.84151164905061
1992-01-01,146,Sébastien Fournier,chSUI,CC,359,21.0,1,0,6.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,4.552441168968896
1992-01-01,147,Robertas Fridrikas,ltLTU,CC,62,25.0,4,3,274.0,2,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,19.51669040288105
1992-01-01,148,Michael Frontzeck,deGER,DF,151,28.0,3,3,270.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,149,Balogh Gábor,huHUN,DL,97,27.0,2,0,69.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,7.923227685822828
1992-01-01,150,Enzo Gambaro,itITA,DF,2,26.0,5,2,249.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,17.57593452954091
1992-01-01,151,Maurizio Gaudino,deGER,CC,151,25.0,2,2,173.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.234770076016906
1992-01-01,152,Lars Gaute Bø,noNOR,PO,219,28.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,153,Alain Geiger,chSUI,DF,359,31.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1992-01-01,154,Carlos Geraldo,esESP,DF,245,17.0,1,0,10.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,4.756731260899437
1992-01-01,155,Gábor Gerstenmájer,roROU,CC,65,24.0,4,4,390.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,25.032522885005665
1992-01-01,156,Reto Gertschen,chSUI,CC,359,27.0,2,2,153.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.213319616364195
1992-01-01,157,Yuri Getikov,ruRUS,CC,429,21.0,2,0,38.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,6.339979473361134
1992-01-01,158,Rune Gjerde,noNOR,CC,219,24.0,1,0,25.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,5.522819105638968
1992-01-01,159,Miloš Glonek,skSVK,DF,147,23.0,3,3,270.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,161,Einārs Gņedojs,lvLVA,DF,302,27.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,162,Siniša Gogić,cyCYP,DL,110,28.0,2,2,180.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,14.000857920756436
1992-01-01,163,André Golke,deGER,"DL,CC",151,27.0,1,1,90.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,9.25111328337135
1992-01-01,164,Andy Goram,sctSCO,PO,49,28.0,10,10,900.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,51.59023483597604
1992-01-01,165,Dale Gordon,engENG,CC,49,25.0,1,1,72.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,7.923227685822828
1992-01-01,166,Pavol Gostic,skSVK,DL,147,25.0,4,4,259.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,167,Michael Gothenborg,dkDEN,DF,195,28.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,168,Richard Gough,sctSCO,DF,49,30.0,7,7,586.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,35.093809912584824
1992-01-01,169,Olegs Grichine,lvLVA,PO,302,24.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,170,Aleksandr Grishin,ruRUS,"DF,CC",98,20.0,7,5,418.0,2,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,27.33078641922426
1992-01-01,171,Leontin Grozavu,roROU,DF,65,24.0,1,1,90.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1992-01-01,172,Pep Guardiola,esESP,CC,5,21.0,4,4,272.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.597384989193618
1992-01-01,173,Dmitri Gulenkov,ruRUS,PO,429,24.0,2,1,160.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.570827277242646
1992-01-01,174,Ruud Gullit,nlNED,"DL,CC",2,29.0,4,4,301.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,20.078488155690042
1992-01-01,175,Aleksei Guschin,ruRUS,DF,98,20.0,8,8,652.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,38.617813998386666
1992-01-01,176,Aleksandr Guteyev,ruRUS,PO,98,25.0,3,2,224.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,15.992686317079214
1992-01-01,177,Ulvi Güveneroğlu,trTUR,DF,94,32.0,2,2,150.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.060102047416292
1992-01-01,178,Loukas Hadjiloukas,cyCYP,"DL,CC",110,25.0,2,2,170.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.490132690930082
1992-01-01,179,Edin Hadžialagić,baBIH,DF,372,30.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,180,David Hagen,sctSCO,CC,49,19.0,1,0,3.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,4.3992236000209894
1992-01-01,181,Lars Hammer-jespersen,dkDEN,CC,195,20.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1992-01-01,182,Youssef Haraoui,dzALG,CC,147,27.0,4,1,141.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,11.906884478468386
1992-01-01,183,Ralph Hasenhüttl,atAUT,DL,62,24.0,4,2,220.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,16.35019397795766
1992-01-01,184,Mark Hateley,engENG,DL,49,30.0,8,8,674.0,3,0.0,0.0,0.0,0,1,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,40.81393248663999
1992-01-01,185,Fernand Heinisch,luLUX,CC,245,27.0,1,0,5.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,4.50136864598626
1992-01-01,186,Jan Heintze,dkDEN,DF,21,28.0,9,9,753.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,43.92935638858074
1992-01-01,188,Dominique Herr,chSUI,"DF,CC",359,26.0,4,4,360.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.500347195526608
1992-01-01,189,Gary Hillis,esESP,DF,145,28.0,2,2,162.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.672972323207917
1992-01-01,190,Steve Hodge,engENG,CC,30,29.0,2,0,71.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,8.0253727317881
1992-01-01,191,Peter Hoekstra,nlNED,"DL,CC",21,19.0,6,5,495.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,30.292992752217106
1992-01-01,192,Oleksandr Holovko,uaUKR,DF,429,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,193,Marc Hottiger,chSUI,DF,359,24.0,4,4,360.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.500347195526608
1992-01-01,195,Yuriy Hudymenko,uaUKR,DL,429,26.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,196,Pieter Huistra,nlNED,"DL,CC",49,25.0,6,5,455.0,2,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,29.067252200633863
1992-01-01,197,Boris Hvoynev,bgBUL,DL,45,24.0,2,1,93.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,9.148968237406079
1992-01-01,198,Eike Immel,deGER,PO,151,31.0,3,3,270.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,199,Fodor Imre,huHUN,CC,97,29.0,1,1,46.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,6.59534208827431
1992-01-01,201,Yiannos Ioannou,cyCYP,DL,110,26.0,2,2,151.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.111174570398928
1992-01-01,202,Valdas Ivanauskas,ltLTU,DL,62,26.0,3,3,255.0,1,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,17.98451471340199
1992-01-01,203,Vasili Ivanov,ruRUS,"DF,CC",98,22.0,7,5,384.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,24.777160270092494
1992-01-01,204,Czesław Jakołcewicz,plPOL,DF,168,30.0,1,0,44.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,6.493197042309038
1992-01-01,205,Johnny Jameson,nirNIR,CC,145,34.0,2,1,96.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,9.302185806353982
1992-01-01,207,Aleksandrs Jeļisejevs,lvLVA,DL,302,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,208,Vasile Jercălău,roROU,DF,65,24.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,209,Christian Joachim,luLUX,DL,245,21.0,2,2,175.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.336915121982177
1992-01-01,210,Magnus Johansson,seSWE,DF,54,20.0,10,9,815.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,47.24907038245204
1992-01-01,211,Jerry de Jong,nlNED,DF,21,27.0,2,0,56.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,7.259284887048568
1992-01-01,212,Rui Jorge,ptPOR,DF,12,19.0,4,3,250.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,17.473789483575636
1992-01-01,213,Jozef Juriga,skSVK,CC,147,23.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,214,Henrik Jørgensen,dkDEN,DL,195,27.0,2,2,163.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.724044846190552
1992-01-01,215,Zoltán Kádár,roROU,CC,65,25.0,4,4,363.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.244984580613433
1992-01-01,216,Pontus Kåmark,seSWE,DF,54,23.0,10,10,899.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,51.53916231299342
1992-01-01,217,Vaios Karagiannis,grGRE,DF,95,24.0,4,4,360.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1992-01-01,218,Alf Kåre Tveit,noNOR,DL,219,25.0,1,0,18.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,5.16531144476052
1992-01-01,219,Ulf Karlsen,noNOR,DF,219,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,220,Dmitri Karsakov,suURS,CC,98,20.0,10,5,614.0,3,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,38.2092338145256
1992-01-01,221,Vytautas Karvelis,ltLTU,DL,315,20.0,1,0,44.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,6.493197042309038
1992-01-01,222,Eamonn Kavanagh,esESP,DF,145,25.0,2,2,149.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,12.009029524433657
1992-01-01,223,József Keller,huHUN,DF,97,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,224,Gökhan Keskin,trTUR,DF,94,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,225,Dmitri Kharine,ruRUS,PO,98,23.0,5,5,406.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,25.59432063781466
1992-01-01,226,Wim Kieft,nlNED,DL,21,29.0,8,8,693.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,41.1203676245358
1992-01-01,227,Vladimír Kinder,skSVK,DF,147,23.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
1992-01-01,229,Rosen Kirilov,bgBUL,DF,45,19.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1992-01-01,230,Ivaylo Kirov,bgBUL,CC,45,26.0,2,2,180.0,0,0.0,0.0,0.0,2,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,231,Dīmītrīs Kleanthous,cyCYP,DF,110,28.0,2,2,102.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,9.608620944249797
1992-01-01,232,Nir Klinger,ilISR,"DF,CC",303,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,233,František Klinovský,csTCH,CC,147,27.0,3,3,249.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,17.2694993916451
1992-01-01,234,René Klomp,nlNED,CC,21,17.0,2,1,103.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,9.659693467232431
1992-01-01,235,Adrian Knup,chSUI,DL,151,24.0,2,0,20.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,5.420674059673696
1992-01-01,236,Erwin Koeman,nlNED,CC,21,30.0,7,7,600.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,36.21740541820281
1992-01-01,237,Ronald Koeman,nlNED,"DF,CC",5,29.0,3,3,270.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,238,Dariusz Kofnyt,plPOL,CC,168,27.0,2,0,60.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,7.46357497897911
1992-01-01,239,Ludwig Kögl,deGER,"DL,CC",151,26.0,3,3,270.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,18.34202237428044
1992-01-01,240,Walter Kogler,atAUT,DF,62,24.0,4,4,330.0,1,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,21.968171506047547
1992-01-01,241,Hristo Koilov,bgBUL,CC,45,22.0,2,1,135.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,11.294014202676763
1992-01-01,242,Mikhail Kolesnikov,ruRUS,"DL,CC",98,25.0,3,2,198.0,1,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,15.073380903391778
1992-01-01,243,Oleh Kolesov,uaUKR,PO,429,23.0,1,1,20.0,0,0.0,0.0,0.0,0,1,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,5.1142389217778845
1992-01-01,244,Stefan Kolev,bgBUL,DF,45,25.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,245,Sergei Kolotovkin,ruRUS,DF,98,26.0,8,8,720.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,42.09074556120588
1992-01-01,246,Ihor Korniyets,uaUKR,"DF,CC",168,25.0,3,1,132.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,11.294014202676763
1992-01-01,247,Emil Kostadinov,bgBUL,"DL,CC",12,24.0,8,8,682.0,3,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,41.37573023944898
1992-01-01,248,Leuterīs Kouīs,cyCYP,CC,110,31.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,13.592277736895353
1992-01-01,249,Giorgos Koutoulas,grGRE,DF,95,25.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,8.842533099510266
1992-01-01,250,Ondrej Krištofík,skSVK,CC,147,25.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5357626443647949,0.48590203106332136,6.690561529271207,14.082039028275588,13.963560334528076,23.091767011665524
